Wavelength (nm),Power (W)
349.973,1.1204179724300004e-07
359.99,1.3712436007400004e-07
370.003,1.7335285903300003e-07
380.013,2.3805738062099996e-07
390.019,3.2177707612e-07
400.022,4.090408275799997e-07
410.021,5.0297136455e-07
420.016,6.009282582000001e-07
430.007,6.422796334500003e-07
439.994,7.436489067299996e-07
449.977,8.4703025867e-07
460.035,9.428809960400005e-07
470.01,1.0284335033700004e-06
479.98,1.1339106424600002e-06
490.025,1.21251985492e-06
499.985,1.2991040103100008e-06
510.021,1.3608214470200003e-06
519.972,1.4229092180999998e-06
529.998,1.47280601032e-06
540.019,1.4951034398900001e-06
550.034,1.5121718945e-06
559.965,1.57516705646e-06
569.97,1.5976755805400001e-06
579.97,1.6086737969599996e-06
589.964,1.6333999525700019e-06
600.032,1.6203772321700003e-06
610.014,1.5664365855899989e-06
619.991,1.5109264375899996e-06
629.962,1.473583807279999e-06
640.006,1.4445288002700004e-06
649.964,1.3989718229299993e-06
659.996,1.3237246650700004e-06
670.021,1.2367185473200001e-06
680.039,1.1667480356000007e-06
690.015,1.24725843935e-06
700.014,1.2857870877100007e-06
710.006,1.29915621077e-06
719.99,1.2916414282500003e-06
729.968,1.2741859529700002e-06
740.018,1.246609702420001e-06
749.981,1.21520149978e-06
