Wavelength (nm),Power (W)
349.973,1.1133284857100005e-07
359.99,1.35978262454e-07
370.003,1.72511952028e-07
380.013,2.3855129079600006e-07
390.019,3.2284522347000005e-07
400.022,4.1332036919999995e-07
410.021,5.088219063500001e-07
420.016,6.084551944999998e-07
430.007,6.500396681999999e-07
439.994,7.530956753300001e-07
449.977,8.548846738699999e-07
460.035,9.5149781116e-07
470.01,1.0357793257299998e-06
479.98,1.1366704146300001e-06
490.025,1.2153456452000003e-06
499.985,1.2968096859500005e-06
510.021,1.3585236337299997e-06
519.972,1.4185594681400006e-06
529.998,1.4675147280799993e-06
540.019,1.4828603565100015e-06
550.034,1.4974832526799992e-06
559.965,1.5552385616600004e-06
569.97,1.5776076316700003e-06
579.97,1.5781178473500004e-06
589.964,1.59905039194e-06
600.032,1.58464144472e-06
610.014,1.5297674820300002e-06
619.991,1.4759800250800006e-06
629.962,1.445963944289999e-06
640.006,1.41610885468e-06
649.964,1.3713181606700009e-06
659.996,1.2913713607200008e-06
670.021,1.2115805077699992e-06
680.039,1.1372517244199993e-06
690.015,1.2306028811299993e-06
700.014,1.26463911159e-06
710.006,1.2764956346799996e-06
719.99,1.2724872051099995e-06
729.968,1.2495655841099995e-06
740.018,1.2236558243e-06
749.981,1.1915065775100002e-06
