Wavelength (nm),Current (A)
350.005,6.259637035111109e-09
360.018,1.1041608413888893e-08
370.028,1.6626145600000003e-08
380.034,2.6430550168888893e-08
390.036,4.54480001777778e-08
400.035,6.974982156777779e-08
410.031,9.888800516444446e-08
420.022,1.3428556583333333e-07
430.009,1.6027941445555557e-07
439.993,1.963044669777778e-07
449.972,2.420838821555556e-07
460.026,2.8924548859999993e-07
469.997,3.3059345193333334e-07
479.963,3.7881875618888886e-07
490.005,4.2491331014444464e-07
499.962,4.6655875411111113e-07
509.993,5.06476609411111e-07
520.02,5.386789576444446e-07
529.963,5.692309379333335e-07
539.98,5.900868442333331e-07
549.992,6.056962664333334e-07
559.998,6.14849038055555e-07
570.0,6.424026886333334e-07
579.995,6.526436641111115e-07
589.986,6.632999223555555e-07
599.97,6.732202836444446e-07
610.028,6.664199865333331e-07
620.001,6.48575111511111e-07
629.968,6.393367459555555e-07
640.008,6.373262850777775e-07
649.963,6.333481528222225e-07
659.991,6.117460848888888e-07
670.012,5.669650580666665e-07
680.026,4.416228869555553e-07
690.032,2.5389965419999997e-07
700.032,9.565295809555552e-08
710.026,3.073473391777777e-08
720.012,1.008926974666667e-08
729.991,4.1237605142222225e-09
739.964,2.3841252103333328e-09
750.007,1.7473618675555557e-09
