Wavelength (nm),Current (A)
349.99,6.511677527111109e-09
359.996,1.2297647202222221e-08
369.998,1.911091405111111e-08
379.997,3.1504508963333336e-08
389.992,5.2176759484444424e-08
399.984,7.72472831377778e-08
409.971,1.0801347355444446e-07
420.035,1.446698909333333e-07
430.015,1.7293649907777773e-07
439.991,2.0839520077777783e-07
449.963,2.545305980555556e-07
460.01,3.0396111675555567e-07
469.973,3.4798211811111106e-07
480.012,3.9944485766666636e-07
489.966,4.453435786111114e-07
499.995,4.895753558555553e-07
510.02,5.306766552333332e-07
520.039,5.662730608777777e-07
529.974,6.002041684111112e-07
539.984,6.223752466555556e-07
549.988,6.408041720777777e-07
559.987,6.72266512977778e-07
569.981,6.788949960777773e-07
579.969,6.855024729333335e-07
590.031,6.992010709555556e-07
600.008,7.163550202111109e-07
609.979,7.019451649777775e-07
620.024,6.855981089888888e-07
629.983,6.797096353e-07
640.016,6.786396683444447e-07
649.963,6.664694087111109e-07
659.983,6.361112048666663e-07
669.997,5.610931444111111e-07
680.004,3.5304911234444426e-07
689.986,1.6657849524444444e-07
699.982,5.775683914666666e-08
709.971,1.9894621997777785e-08
720.031,7.77590949788889e-09
730.006,3.908708180444444e-09
739.974,2.549351639e-09
750.014,1.9790131377777786e-09
