Wavelength (nm),Current (A)
350.005,4.369824353333332e-09
360.018,7.45064499766667e-09
370.028,1.113086533711111e-08
380.034,1.8120907104444444e-08
390.036,3.217417701666667e-08
400.035,5.038981230111111e-08
410.031,7.190404799999998e-08
420.022,9.800845008444449e-08
430.009,1.1811705712222215e-07
439.993,1.479507863444444e-07
449.972,1.8471832683333319e-07
460.026,2.2158070152222218e-07
469.997,2.5368173675555554e-07
479.963,2.9029328375555554e-07
490.005,3.249562483e-07
499.962,3.565882279666665e-07
509.993,3.864709594555556e-07
520.02,4.1183528341111104e-07
529.963,4.364620786555557e-07
539.98,4.5325589068888887e-07
549.992,4.6938538708888874e-07
559.998,4.794063424666667e-07
570.0,5.045252375999997e-07
579.995,5.118684879222221e-07
589.986,5.196689743111112e-07
599.97,5.255012050999999e-07
610.028,5.184301269666668e-07
620.001,5.008171865444447e-07
629.968,4.895436986666663e-07
640.008,4.871961767888889e-07
649.963,4.820025734777775e-07
659.991,4.6471234641111106e-07
670.012,4.3730519186666655e-07
680.026,4.0652426480000004e-07
690.032,4.250682009333333e-07
700.032,4.282810494555556e-07
710.026,4.213979371555554e-07
720.012,4.004789097333334e-07
729.991,3.672550505555554e-07
739.964,3.216751193888888e-07
750.007,2.622237109666667e-07
