Wavelength (nm),Current (A)
349.973,3.3264865771111096e-09
359.99,5.109769017666667e-09
370.003,7.91200110711111e-09
380.013,1.3982796272222228e-08
390.019,2.3427333031111102e-08
400.022,3.500060314e-08
410.021,4.9801826820000006e-08
420.016,6.82164177711111e-08
430.007,8.208781402000001e-08
439.994,1.038300465322222e-07
449.977,1.2591399032222217e-07
460.035,1.4911500651111108e-07
470.01,1.7079812096666672e-07
479.98,1.956051464444445e-07
490.025,2.164583968666667e-07
499.985,2.3689837797777775e-07
510.021,2.547616825777777e-07
519.972,2.7083934597777774e-07
529.998,2.8595232669999995e-07
540.019,2.9574714288888897e-07
550.034,3.0369421432222216e-07
559.965,3.21738694211111e-07
569.97,3.328105971111112e-07
579.97,3.4114314444444445e-07
589.964,3.5168350981111087e-07
600.032,3.548219283444445e-07
610.014,3.47092207e-07
619.991,3.3889557071111113e-07
629.962,3.3504299883333323e-07
640.006,3.3578273659999984e-07
649.964,3.269135747555555e-07
659.996,3.1023707441111107e-07
670.021,2.919542958444444e-07
680.039,2.7512049828888895e-07
690.015,2.994091454666666e-07
700.014,3.0736351779999977e-07
710.006,3.058527686555556e-07
719.99,2.938064500666667e-07
729.968,2.717911375666666e-07
740.018,2.379691352222222e-07
749.981,1.9131432450000008e-07
