Wavelength (nm),Power (W)
349.989,1.0518268364899994e-07
359.994,1.3150050193599989e-07
369.997,1.646151535769999e-07
379.995,2.2156016230499993e-07
389.991,3.1514782277e-07
399.982,4.1700544244000035e-07
409.97,5.213800538500001e-07
420.034,6.304262786299997e-07
430.014,6.7909417288e-07
439.989,7.855493558600002e-07
449.961,9.098986248600002e-07
460.008,1.0292283130600001e-06
469.972,1.1287069332899999e-06
480.01,1.2469587761799992e-06
489.964,1.3477713406299996e-06
499.993,1.4419450514100008e-06
510.018,1.5165749965600001e-06
520.037,1.5868935622599995e-06
529.972,1.6581562701100006e-06
539.982,1.6903400822600009e-06
549.986,1.7208475584499992e-06
559.985,1.7860696563200003e-06
569.979,1.7947829064500002e-06
579.967,1.7949092916900001e-06
590.029,1.8100205550500005e-06
600.006,1.7987138416900004e-06
609.977,1.7431455882099992e-06
620.021,1.6669836521599997e-06
629.981,1.6184528982199997e-06
640.013,1.5881428566499992e-06
650.039,1.54595272875e-06
659.98,1.47564443865e-06
669.994,1.3916513972799996e-06
680.001,1.3104003971699998e-06
689.983,1.5416943585599998e-06
699.979,1.5670921033399997e-06
709.968,1.5773267176600006e-06
720.029,1.5551573432100005e-06
730.004,1.5263100362300005e-06
739.972,1.4921550467200005e-06
750.011,1.4476017645999991e-06
