Wavelength (nm),Current (A)
349.989,6.7432829104444436e-09
359.994,1.2717271149999994e-08
369.997,1.9942842683333336e-08
379.995,3.290585032444445e-08
389.991,5.60887669333333e-08
399.982,8.237931497555553e-08
409.97,1.1434609092222221e-07
420.034,1.5160071100000005e-07
430.014,1.7581895213333331e-07
439.989,2.141651444777778e-07
449.961,2.5911347488888897e-07
460.008,3.063256960000001e-07
469.972,3.472677733666667e-07
480.01,3.9549299558888887e-07
489.964,4.38166330611111e-07
499.993,4.795284615222219e-07
510.018,5.169484079666667e-07
520.037,5.44823597788889e-07
529.972,5.728254227666668e-07
539.982,5.899701150444446e-07
549.986,6.058440245111112e-07
559.985,6.353008836999999e-07
569.979,6.423193677333332e-07
579.967,6.483828501777774e-07
590.029,6.598111025222221e-07
600.006,6.638598818222225e-07
609.977,6.491392410555556e-07
620.021,6.263702096e-07
629.981,6.155425993555555e-07
640.013,6.112112463555555e-07
650.039,6.017241986111111e-07
659.98,5.758852894888888e-07
669.994,5.314669958333334e-07
680.001,4.3491112814444457e-07
689.983,3.515213434000001e-07
699.979,2.1150574592222217e-07
709.968,1.360560964777778e-07
720.029,9.620957912444443e-08
730.004,6.912087116888886e-08
739.972,4.636790932666664e-08
750.011,2.7193668407777776e-08
