Wavelength (nm),Power (W)
349.989,9.450484580199994e-08
359.994,1.0727112132999994e-07
369.997,1.1811472688500002e-07
379.995,1.44534890225e-07
389.991,1.898362113600001e-07
399.982,2.412198504129999e-07
409.97,2.9672037947e-07
420.034,3.5367383168999996e-07
430.014,3.8593748872999996e-07
439.989,4.416360037499999e-07
449.961,5.095384795900003e-07
460.008,5.767661826900004e-07
469.972,6.312641456799996e-07
480.01,6.934518165699999e-07
489.964,7.595875709499998e-07
499.993,8.153294317300001e-07
510.018,8.639008663900002e-07
520.037,9.059007175500008e-07
529.972,9.519542971399999e-07
539.982,9.722890495600003e-07
549.986,9.8408858208e-07
559.985,1.0241819742399997e-06
569.979,1.03606888047e-06
579.967,1.0386905401600002e-06
590.029,1.0409740784100002e-06
600.006,1.0416801989999993e-06
609.977,1.0097988640999996e-06
620.021,9.653373465999992e-07
629.981,9.397896076999999e-07
640.013,9.205991833100001e-07
650.039,8.978188742799996e-07
659.98,8.552051958200006e-07
669.994,8.084083299199996e-07
680.001,7.593458931800002e-07
689.983,8.878194912899995e-07
699.979,9.063601777599994e-07
709.968,9.077587938400003e-07
720.029,8.985136755800003e-07
730.004,8.741972558399995e-07
739.972,8.579990665300007e-07
750.011,8.299074827099998e-07
