Wavelength (nm),Power (W)
349.973,8.946073435200004e-08
359.99,1.0899937577900009e-07
370.003,1.29309652762e-07
380.013,1.6728679539900012e-07
390.019,2.3072840536200003e-07
400.022,3.0851696036000017e-07
410.021,3.929868915099999e-07
420.016,4.829241450799999e-07
430.007,5.341138218599999e-07
439.994,6.151472538500001e-07
449.977,7.194280097700002e-07
460.035,8.165055021600002e-07
470.01,9.053742215100002e-07
479.98,1.002352208280001e-06
490.025,1.0931000639500003e-06
499.985,1.1765148218699998e-06
510.021,1.2582305845099997e-06
519.972,1.3249928781800002e-06
529.998,1.387674346329999e-06
540.019,1.4300705038299997e-06
550.034,1.4484064604000006e-06
559.965,1.4940410011100003e-06
569.97,1.551154695120001e-06
579.97,1.5724402925400007e-06
589.964,1.591964555670001e-06
600.032,1.6094155784900007e-06
610.014,1.5850964273700002e-06
619.991,1.5284520718799994e-06
629.962,1.48042605593e-06
640.006,1.4515905503299998e-06
649.964,1.4296480197100009e-06
659.996,1.3681878545400003e-06
670.021,1.2868457730499998e-06
680.039,1.2062582487500002e-06
690.015,1.2405498870500004e-06
700.014,1.2898524965400002e-06
710.006,1.3232062371899998e-06
719.99,1.3319586270200004e-06
729.968,1.32179548927e-06
740.018,1.2969942440700002e-06
749.981,1.2713297241100004e-06
