Wavelength (nm),Power (W)
349.99,1.1743188338000006e-07
359.996,1.4404918785900008e-07
369.998,1.7597178747899991e-07
379.997,2.3291477197699992e-07
389.992,3.244661755800002e-07
399.984,4.2444322880000035e-07
409.971,5.2901978456e-07
420.035,6.4185626143e-07
430.015,6.948646572300001e-07
439.991,8.048535641900001e-07
449.963,9.241344090499997e-07
460.01,1.0396046932099993e-06
469.973,1.14104861581e-06
480.012,1.2518080691499995e-06
489.966,1.3545242057599998e-06
499.995,1.4524613095499999e-06
510.02,1.5381620459999995e-06
520.039,1.5988445892400003e-06
529.974,1.671111332540001e-06
539.984,1.6994219710000006e-06
549.988,1.732506222509999e-06
559.987,1.79604765402e-06
569.981,1.800222670479999e-06
579.969,1.8036398689399999e-06
590.031,1.813293230690001e-06
600.008,1.8054129526799992e-06
609.979,1.7447794265999993e-06
620.024,1.665460738559999e-06
629.983,1.61850118552e-06
640.016,1.5889074597899995e-06
649.963,1.54694519035e-06
659.983,1.47345376146e-06
669.997,1.38775696317e-06
680.004,1.3014329101099998e-06
689.986,1.5119990308499992e-06
699.982,1.538671275509999e-06
709.971,1.5428191033499991e-06
720.031,1.521149267169999e-06
730.006,1.4920950996800002e-06
739.974,1.4559704788100004e-06
750.014,1.4137985477100006e-06
