Wavelength (nm),Power (W)
349.973,1.037217304549999e-07
359.99,1.3016980957799999e-07
370.003,1.635752537519999e-07
380.013,2.311526096729998e-07
390.019,3.1954089052000005e-07
400.022,4.1006344404000013e-07
410.021,5.0804518539e-07
420.016,6.086228083299999e-07
430.007,6.502656509300004e-07
439.994,7.527024695300001e-07
449.977,8.537187853600003e-07
460.035,9.512463927500002e-07
470.01,1.0365270460900002e-06
479.98,1.1380342169299998e-06
490.025,1.2152936141899998e-06
499.985,1.2994008926899992e-06
510.021,1.3624449536899996e-06
519.972,1.4243596654900005e-06
529.998,1.4752402694700005e-06
540.019,1.4934283637399998e-06
550.034,1.5073679332899985e-06
559.965,1.5691117374300018e-06
569.97,1.5940750613999994e-06
579.97,1.598779007370001e-06
589.964,1.6235897538799993e-06
600.032,1.6108259620800006e-06
610.014,1.5574223647399986e-06
619.991,1.4963307779700013e-06
629.962,1.4624839020200016e-06
640.006,1.4322978148699995e-06
649.964,1.38691751542e-06
659.996,1.3088555158400006e-06
670.021,1.2222539779800003e-06
680.039,1.15316140435e-06
690.015,1.2410901257399997e-06
700.014,1.2784996152999993e-06
710.006,1.2897388006399997e-06
719.99,1.27869504584e-06
729.968,1.2574807397399993e-06
740.018,1.2291486860000002e-06
749.981,1.1990657773199999e-06
