Wavelength (nm),Current (A)
350.005,6.50377972522222e-09
360.018,1.1427566410000002e-08
370.028,1.705756125888889e-08
380.034,2.7059791759999993e-08
390.036,4.625814724000001e-08
400.035,7.018390974555556e-08
410.031,9.776932869888885e-08
420.022,1.3049960624444445e-07
430.009,1.5285713471111107e-07
439.993,1.8703096136666677e-07
449.972,2.3054607496666665e-07
460.026,2.7506579635555556e-07
469.997,3.139415978777778e-07
479.963,3.585545616111112e-07
490.005,4.0135027613333323e-07
499.962,4.400865432555555e-07
509.993,4.7535427093333307e-07
520.02,5.032638147222222e-07
529.963,5.299994055222221e-07
539.98,5.457616890555554e-07
549.992,5.592732953888888e-07
559.998,5.672127161777779e-07
570.0,5.948126125333334e-07
579.995,6.024488851555557e-07
589.986,6.117475229222224e-07
599.97,6.163124291e-07
610.028,6.026983377666664e-07
620.001,5.769274594666668e-07
629.968,5.588200828555554e-07
640.008,5.523869106555556e-07
649.963,5.411795319111113e-07
659.991,5.03474793422222e-07
670.012,4.222218796999999e-07
680.026,3.0863107995555547e-07
690.032,2.349883641e-07
700.032,1.678871043333333e-07
710.026,1.112393088555555e-07
720.012,6.410696745777778e-08
729.991,3.1016126650000006e-08
739.964,1.3329253084444441e-08
750.007,5.688165681111109e-09
