Wavelength (nm),Power (W)
349.973,8.945064869599999e-08
359.99,1.0795260933399998e-07
370.003,1.2994683847000004e-07
380.013,1.6410383572700005e-07
390.019,2.26567698992e-07
400.022,3.036893337000001e-07
410.021,3.8764468057999975e-07
420.016,4.789426830099997e-07
430.007,5.310006430799998e-07
439.994,6.119375888699999e-07
449.977,7.162048853399999e-07
460.035,8.150331075399993e-07
470.01,9.045845988300004e-07
479.98,1.00063919625e-06
490.025,1.0963043539600003e-06
499.985,1.179904397149999e-06
510.021,1.2602720170100001e-06
519.972,1.3222961689600004e-06
529.998,1.3912992306399998e-06
540.019,1.43094305772e-06
550.034,1.4505364373300013e-06
559.965,1.4901032647899987e-06
569.97,1.54750730756e-06
579.97,1.56510716355e-06
589.964,1.584318201190001e-06
600.032,1.6038348092600001e-06
610.014,1.5818346486300012e-06
619.991,1.52454802508e-06
629.962,1.4772027173800002e-06
640.006,1.4478281155699998e-06
649.964,1.4240481442500005e-06
659.996,1.36559203269e-06
670.021,1.2866843456799993e-06
680.039,1.20654270575e-06
690.015,1.2280052515800001e-06
700.014,1.27944643453e-06
710.006,1.3136128444399995e-06
719.99,1.3270018138200002e-06
729.968,1.31571775916e-06
740.018,1.2936441886000004e-06
749.981,1.2698559021699995e-06
