Wavelength (nm),Current (A)
349.989,6.278020994999997e-09
359.994,1.2023804522222222e-08
369.997,1.8757361974444437e-08
379.995,3.159794715222221e-08
389.991,5.279791048222224e-08
399.982,7.852920307222222e-08
409.97,1.0912897395888883e-07
420.034,1.4446358594444443e-07
430.014,1.6704389097777777e-07
439.989,2.0351340605555556e-07
449.961,2.4719548863333335e-07
460.008,2.923783754666666e-07
469.972,3.321042701777778e-07
480.01,3.787524193666668e-07
489.964,4.2084709137777785e-07
499.993,4.6228307615555566e-07
510.018,4.986565759222218e-07
520.037,5.290553230444443e-07
529.972,5.580588881555555e-07
539.982,5.743777957666668e-07
549.986,5.902184211111111e-07
559.985,6.192947906333338e-07
569.979,6.281256823888889e-07
579.967,6.353456814444444e-07
590.029,6.478619861666666e-07
600.006,6.522350205222223e-07
609.977,6.384163289222221e-07
620.021,6.159331687222222e-07
629.981,6.052345429222225e-07
640.013,6.026364521888891e-07
650.039,5.924224768666666e-07
659.98,5.638088162555553e-07
669.994,5.072048372444447e-07
680.001,4.037083058777777e-07
689.983,3.5747210922222223e-07
699.979,2.5231001267777766e-07
709.968,1.7349723734444457e-07
720.029,1.1405531325555555e-07
730.004,7.055608207555552e-08
739.972,4.1248092465555555e-08
750.011,2.268220755555555e-08
