Wavelength (nm),Current (A)
350.005,2.8916226455555553e-09
360.018,4.7609048448888864e-09
370.028,7.039615072e-09
380.034,1.1546109966666663e-08
390.036,2.1003141728888886e-08
400.035,3.3626232587777775e-08
410.031,4.922779064222221e-08
420.022,6.962388364222221e-08
430.009,8.758611216999997e-08
439.993,1.130710791333333e-07
449.972,1.4448210375555552e-07
460.026,1.767071848444445e-07
469.997,2.051455476777778e-07
479.963,2.3765583593333333e-07
490.005,2.6876077885555547e-07
499.962,2.976920071888891e-07
509.993,3.2514839455555554e-07
520.02,3.4808062174444435e-07
529.963,3.7114325627777787e-07
539.98,3.8787180790000007e-07
549.992,4.036317968555557e-07
559.998,4.151122548666668e-07
570.0,4.391448540111114e-07
579.995,4.479800839222222e-07
589.986,4.577901882555558e-07
599.97,4.641966602666668e-07
610.028,4.573022248666664e-07
620.001,4.421683904555554e-07
629.968,4.314591195444442e-07
640.008,4.2943634397777733e-07
649.963,4.2580895505555556e-07
659.991,4.1193288185555556e-07
670.012,3.890936144222221e-07
680.026,3.638160814111112e-07
690.032,3.7927549172222216e-07
700.032,3.852264641888889e-07
710.026,3.7724901958888876e-07
720.012,3.5407039795555555e-07
729.991,3.1908263177777777e-07
739.964,2.738775022555555e-07
750.007,2.1809028376666663e-07
