Wavelength (nm),Current (A)
349.973,5.004501878555556e-09
359.99,9.445044508111112e-09
370.003,1.5048682765555554e-08
380.013,2.4286394227777774e-08
390.019,4.150364886333332e-08
400.022,6.492763951222224e-08
410.021,9.415863018333332e-08
420.016,1.306932343555556e-07
430.007,1.5806489898888892e-07
439.994,1.9537510099999998e-07
449.977,2.4247832266666664e-07
460.035,2.9106042464444433e-07
470.01,3.366698877111111e-07
479.98,3.8457262377777794e-07
490.025,4.346353289111111e-07
499.985,4.794520918999999e-07
510.021,5.224509748111111e-07
519.972,5.564316139999999e-07
529.998,5.923477707333333e-07
540.019,6.175572537777775e-07
550.034,6.302572483555556e-07
559.965,6.504602829222219e-07
569.97,6.816069836333332e-07
579.97,6.952101188444445e-07
589.964,7.074466408333331e-07
600.032,7.252426867777775e-07
610.014,7.207265471666666e-07
619.991,6.978702427888885e-07
629.962,6.792518922666668e-07
640.006,6.755748128666665e-07
649.964,6.702545409777779e-07
659.996,6.454791550777774e-07
670.021,5.881771601222224e-07
680.039,4.472551832666666e-07
690.015,2.473981666222223e-07
700.014,1.0172538056888888e-07
710.006,3.3785999096666654e-08
719.99,1.081800769855556e-08
729.968,4.131098549888887e-09
740.018,2.129074906444444e-09
749.981,1.5248305852222217e-09
