Wavelength (nm),Power (W)
349.973,8.737047316600001e-08
359.99,1.0787339930800002e-07
370.003,1.3086081797199995e-07
380.013,1.6893490623400005e-07
390.019,2.3548131456300013e-07
400.022,3.180877775999999e-07
410.021,4.075010008200002e-07
420.016,5.030688167999999e-07
430.007,5.576705004899998e-07
439.994,6.473783858899999e-07
449.977,7.557241761399998e-07
460.035,8.5933727582e-07
470.01,9.518765437600005e-07
479.98,1.0506476274699998e-06
490.025,1.148747538220001e-06
499.985,1.2380239399900004e-06
510.021,1.3175016726999997e-06
519.972,1.3882217746299997e-06
529.998,1.4518941463399992e-06
540.019,1.4980499088600013e-06
550.034,1.5211074844900005e-06
559.965,1.5650197094e-06
569.97,1.6262141877700005e-06
579.97,1.6463566832799994e-06
589.964,1.6655612604900006e-06
600.032,1.6882343448299992e-06
610.014,1.6653487858099992e-06
619.991,1.60921231958e-06
629.962,1.5628907243799999e-06
640.006,1.5362947646700006e-06
649.964,1.5101708640900004e-06
659.996,1.4441051655999995e-06
670.021,1.35614814497e-06
680.039,1.27356108748e-06
690.015,1.2976309204400006e-06
700.014,1.3518539549299994e-06
710.006,1.3889830057599997e-06
719.99,1.3974726903300004e-06
729.968,1.38600813558e-06
740.018,1.3633086923300001e-06
749.981,1.33752575611e-06
