Wavelength (nm),Current (A)
350.005,6.030646809666666e-09
360.018,1.0655090016666661e-08
370.028,1.6003618300000008e-08
380.034,2.5502972761111104e-08
390.036,4.3972767997777774e-08
400.035,6.752252924111108e-08
410.031,9.57286275866666e-08
420.022,1.2959368915555556e-07
430.009,1.531775282111111e-07
439.993,1.8780900981111112e-07
449.972,2.3193569263333338e-07
460.026,2.7686775808888884e-07
469.997,3.165702115333331e-07
479.963,3.6197512649999997e-07
490.005,4.0504493522222215e-07
499.962,4.4326059764444443e-07
509.993,4.795550351888889e-07
520.02,5.099028899777779e-07
529.963,5.410190555666665e-07
539.98,5.600295988444441e-07
549.992,5.764348840555554e-07
559.998,5.870026021111112e-07
570.0,6.155429103444443e-07
579.995,6.249424388222222e-07
589.986,6.390098729888887e-07
599.97,6.494324075222225e-07
610.028,6.437952020222223e-07
620.001,6.250826984111113e-07
629.968,6.151137526333333e-07
640.008,6.155693906666667e-07
649.963,6.126663902222222e-07
659.991,5.938142998777777e-07
670.012,5.562934689777779e-07
680.026,4.7399409446666677e-07
690.032,3.7291550611111096e-07
700.032,2.450717594777779e-07
710.026,1.6073411206666668e-07
720.012,1.076666971155555e-07
729.991,7.073789134333334e-08
739.964,4.2933997759999996e-08
750.007,2.3010482265555546e-08
