Wavelength (nm),Current (A)
349.973,8.394758960777775e-09
359.99,1.4052625504444448e-08
370.003,2.2052362118888903e-08
380.013,3.784323915222222e-08
390.019,6.078708100222225e-08
400.022,8.811366764777776e-08
410.021,1.2173121685555556e-07
420.016,1.6095420153333325e-07
430.007,1.8567509722222228e-07
439.994,2.297559433666667e-07
449.977,2.7682384252222247e-07
460.035,3.261559276777778e-07
470.01,3.7044654688888887e-07
479.98,4.2097658422222216e-07
490.025,4.6292896369999997e-07
499.985,5.05709279288889e-07
510.021,5.419492689777777e-07
519.972,5.743047406777775e-07
529.998,6.025665394666666e-07
540.019,6.166602531777779e-07
550.034,6.276062605333333e-07
559.965,6.584818320222222e-07
569.97,6.747941912666666e-07
579.97,6.84203265511111e-07
589.964,6.996663045777779e-07
600.032,7.01947476088889e-07
610.014,6.845044209999995e-07
619.991,6.652521943555557e-07
629.962,6.581815390777781e-07
640.006,6.544714530333333e-07
649.964,6.406498505777778e-07
659.996,6.013152742333332e-07
670.021,5.100172339000001e-07
680.039,3.260726788333331e-07
690.015,1.663126492888888e-07
700.014,7.15172163122222e-08
710.006,3.265621997222221e-08
719.99,1.715180967777777e-08
729.968,9.659432605222219e-09
740.018,5.4647069039999994e-09
749.981,3.163510288222224e-09
