Wavelength (nm),Power (W)
349.989,1.0845255623499998e-07
359.994,1.3473548939600005e-07
369.997,1.6637308824600018e-07
379.995,2.1976455745700002e-07
389.991,3.0873980563000006e-07
399.982,4.0477647728999987e-07
409.97,5.058290358600001e-07
420.034,6.138043938899999e-07
430.014,6.743763764399999e-07
439.989,7.829126244100001e-07
449.961,9.06829641e-07
460.008,1.0319413437100003e-06
469.972,1.14007149902e-06
480.01,1.2685505066900003e-06
489.964,1.3826801148800005e-06
499.993,1.4952719044599995e-06
510.018,1.5861272833400002e-06
520.037,1.6726954629699998e-06
529.972,1.75537587962e-06
539.982,1.8020912328799993e-06
549.986,1.8470211297099993e-06
559.985,1.92033156866e-06
569.979,1.9425818827600003e-06
579.967,1.9445875301399996e-06
590.029,1.9721601205999984e-06
600.006,1.9626809376900003e-06
609.977,1.9127442388199987e-06
620.021,1.8358656438900015e-06
629.981,1.7857964233500007e-06
640.013,1.75179486733e-06
650.039,1.70754461537e-06
659.98,1.6358306238e-06
669.994,1.5474773448399994e-06
680.001,1.4571006864899996e-06
689.983,1.6442267940299992e-06
699.979,1.68153848565e-06
709.968,1.6838174883200001e-06
720.029,1.656301684520001e-06
730.004,1.62472400352e-06
739.972,1.5915991298700014e-06
750.011,1.5450059101299995e-06
