Wavelength (nm),Current (A)
349.99,3.760894523444443e-09
359.996,6.6264906592222236e-09
369.998,1.0124389757999994e-08
379.997,1.6905693354444455e-08
389.992,2.829853028888889e-08
399.984,4.203489143111112e-08
409.971,5.811432402777781e-08
420.035,7.760283338555555e-08
430.015,9.089466658444442e-08
439.991,1.1246501201111113e-07
449.963,1.384571956444444e-07
460.01,1.6600728535555557e-07
469.973,1.9034658047777774e-07
480.012,2.1874798572222226e-07
489.966,2.441598775222223e-07
499.995,2.687354092777778e-07
510.02,2.9125135766666667e-07
520.039,3.085804928333332e-07
529.974,3.2591203845555546e-07
539.984,3.3618018233333325e-07
549.988,3.453906228222221e-07
559.987,3.6161716267777777e-07
569.981,3.6645433692222216e-07
579.969,3.6936695327777767e-07
590.031,3.7530608098888895e-07
600.008,3.776655032666666e-07
609.979,3.6854379862222215e-07
620.024,3.545426127222222e-07
629.983,3.463019717333334e-07
640.016,3.426779505666666e-07
649.963,3.3461047329999993e-07
659.983,3.16264572388889e-07
669.997,2.9005839847777767e-07
680.004,2.6007672038888886e-07
689.986,2.820954276777777e-07
699.982,2.478824736666668e-07
709.971,1.9903074063333327e-07
720.031,1.4203099178888882e-07
730.006,8.917079714666664e-08
739.974,4.859992101333337e-08
750.014,2.2728035491111107e-08
