Wavelength (nm),Current (A)
349.989,4.798657052777779e-09
359.994,9.00107788811111e-09
369.997,1.3884676935555559e-08
379.995,2.3330835364444448e-08
389.991,4.0486429839999984e-08
399.982,6.246330739e-08
409.97,8.952750279555558e-08
420.034,1.2209462573333328e-07
430.014,1.4460648683333341e-07
439.989,1.8013405624444443e-07
449.961,2.2365408417777767e-07
460.008,2.6831667976666665e-07
469.972,3.07651494311111e-07
480.01,3.535438148222224e-07
489.964,3.93930920188889e-07
499.993,4.328829829111114e-07
510.018,4.6847078111111107e-07
520.037,4.971321985777776e-07
529.972,5.257465685888889e-07
539.982,5.426393837222223e-07
549.986,5.596857589999997e-07
559.985,5.887582804666666e-07
569.979,5.982099183333335e-07
579.967,6.058011775555557e-07
590.029,6.193027946222221e-07
600.006,6.255460299666667e-07
609.977,6.135647004999998e-07
620.021,5.935110484222221e-07
629.981,5.823885816777775e-07
640.013,5.789990753555554e-07
650.039,5.696070888000001e-07
659.98,5.441765450444443e-07
669.994,4.971594423777775e-07
680.001,3.983755031999999e-07
689.983,3.006849333555556e-07
699.979,2.0522333471111103e-07
709.968,1.5253645621111115e-07
720.029,1.2272337127777776e-07
730.004,9.95228279388889e-08
739.972,7.651571724888885e-08
750.011,5.2866667983333316e-08
