Wavelength (nm),Current (A)
349.973,8.124781030333333e-09
359.99,1.3356193768888883e-08
370.003,2.0797300798888882e-08
380.013,3.556189902555555e-08
390.019,5.6956906458888875e-08
400.022,8.208923168666667e-08
410.021,1.1208967376666664e-07
420.016,1.4628795634444443e-07
430.007,1.667519121444444e-07
439.994,2.0525513264444445e-07
449.977,2.4594720467777774e-07
460.035,2.877806109666666e-07
470.01,3.256132485333334e-07
479.98,3.683573205888891e-07
490.025,4.034135582444444e-07
499.985,4.3913719627777783e-07
510.021,4.6791521282222205e-07
519.972,4.951239066444442e-07
529.998,5.175164487333333e-07
540.019,5.287869760666666e-07
550.034,5.365437210777778e-07
559.965,5.62257605122222e-07
569.97,5.762897316222223e-07
579.97,5.83553411188889e-07
589.964,5.951695473444446e-07
600.032,5.960419092999999e-07
610.014,5.805363581000001e-07
619.991,5.639590941444443e-07
629.962,5.566535446e-07
640.006,5.527499410555555e-07
649.964,5.386081748333336e-07
659.996,5.104109922333333e-07
670.021,4.746838499888889e-07
680.039,4.3345541474444456e-07
690.015,4.382613075666664e-07
700.014,4.111754992111108e-07
710.006,3.592767548777779e-07
719.99,2.8522968264444446e-07
729.968,2.0115941053333333e-07
740.018,1.2217543663333327e-07
749.981,6.280428045555556e-08
