Wavelength (nm),Power (W)
350.005,1.0299643676800002e-07
360.018,1.2297846588300003e-07
370.028,1.4377496583799998e-07
380.034,1.7980544873899995e-07
390.036,2.4650857706999984e-07
400.035,3.232374935099999e-07
410.031,4.036139296300002e-07
420.022,4.901029523799999e-07
430.009,5.3595141408e-07
439.993,6.148857670299998e-07
449.972,7.245859799200004e-07
460.026,8.250620081900002e-07
469.997,9.0762183562e-07
479.963,9.999315394799997e-07
490.005,1.0784394953599995e-06
499.962,1.1629532144699998e-06
509.993,1.2470911383600006e-06
520.02,1.3045977971299996e-06
529.963,1.3646647925900004e-06
539.98,1.3943152112699997e-06
549.992,1.4216269426399994e-06
559.998,1.4355266750599995e-06
570.0,1.4801094556799997e-06
579.995,1.4967761291099996e-06
589.986,1.5085329158700004e-06
599.97,1.5213887269299995e-06
610.028,1.489836048449999e-06
620.001,1.4382926053600005e-06
629.968,1.40222275601e-06
640.008,1.3740556647899997e-06
649.963,1.34475022715e-06
659.991,1.29099237703e-06
670.012,1.2242113524999995e-06
680.026,1.1544327185099998e-06
690.032,1.2473950784199996e-06
700.032,1.2900935041399998e-06
710.026,1.3129378948499999e-06
720.012,1.3115020913899995e-06
729.991,1.28899480328e-06
739.964,1.2660756164499997e-06
750.007,1.225087330560001e-06
