Wavelength (nm),Current (A)
349.973,5.529443338777777e-09
359.99,9.32402976111111e-09
370.003,1.4876929512222216e-08
380.013,2.631579105555556e-08
390.019,4.395404502444444e-08
400.022,6.648552651000001e-08
410.021,9.373743707777775e-08
420.016,1.2545639416666666e-07
430.007,1.4573802672222226e-07
439.994,1.8159064314444453e-07
449.977,2.1948657656666656e-07
460.035,2.575616815e-07
470.01,2.9303277834444446e-07
479.98,3.3400043110000005e-07
490.025,3.6853727628888885e-07
499.985,4.028738532777778e-07
510.021,4.3174746481111123e-07
519.972,4.5809901769999987e-07
529.998,4.805059565222225e-07
540.019,4.941045305222222e-07
550.034,5.047738541666666e-07
559.965,5.324616913777779e-07
569.97,5.456368006222221e-07
579.97,5.539271396888888e-07
589.964,5.652434814777779e-07
600.032,5.681893225888889e-07
610.014,5.563872220888888e-07
619.991,5.436605596333333e-07
629.962,5.399216863222221e-07
640.006,5.368068784444441e-07
649.964,5.202203920111112e-07
659.996,4.841313875444447e-07
670.021,4.4040512956666665e-07
680.039,3.9275732172222217e-07
690.015,3.914783731777778e-07
700.014,3.593429668222222e-07
710.006,3.150399133444444e-07
719.99,2.6520316015555553e-07
729.968,2.1456360022222213e-07
740.018,1.6608248675555554e-07
749.981,1.1887967023333335e-07
