Wavelength (nm),Current (A)
349.973,8.536323385888888e-09
359.99,1.4352810726666669e-08
370.003,2.2531653667777775e-08
380.013,3.869335844666666e-08
390.019,6.284138502e-08
400.022,9.07246826211111e-08
410.021,1.235307288e-07
420.016,1.5986836495555556e-07
430.007,1.8098794389999991e-07
439.994,2.210994836666668e-07
449.977,2.6303943071111116e-07
460.035,3.056689163999999e-07
470.01,3.4480077105555563e-07
479.98,3.8925753545555564e-07
490.025,4.278604467222222e-07
499.985,4.6699040039999977e-07
510.021,4.997749948000001e-07
519.972,5.294450580111108e-07
529.998,5.551486417555553e-07
540.019,5.687437396333333e-07
550.034,5.789016273666663e-07
559.965,6.068455680111109e-07
569.97,6.206813764888885e-07
579.97,6.291100512111116e-07
589.964,6.426294988666667e-07
600.032,6.458936251555553e-07
610.014,6.288674529777776e-07
619.991,6.08755117511111e-07
629.962,6.003962150777778e-07
640.006,5.960122717666666e-07
649.964,5.819428422444445e-07
659.996,5.548332018444443e-07
670.021,5.217556640555556e-07
680.039,4.877618323000001e-07
690.015,5.133017688444445e-07
700.014,5.066823525222222e-07
710.006,4.785876257333332e-07
719.99,4.2617170496666666e-07
729.968,3.5448667228888894e-07
740.018,2.6423625785555554e-07
749.981,1.7145366202222216e-07
