Wavelength (nm),Current (A)
350.005,2.713266831333332e-09
360.018,4.5260535208888904e-09
370.028,6.669633967333331e-09
380.034,1.0785651102333332e-08
390.036,1.8948317297777768e-08
400.035,2.935428126999999e-08
410.031,4.138434672666667e-08
420.022,5.600166335e-08
430.009,6.71722857911111e-08
439.993,8.346228269777779e-08
449.972,1.036324268022222e-07
460.026,1.2462549725555558e-07
469.997,1.4375348799999997e-07
479.963,1.652352878444444e-07
490.005,1.8580813777777783e-07
499.962,2.044114324333333e-07
509.993,2.2267967113333337e-07
520.02,2.385435297444444e-07
529.963,2.536447236222222e-07
539.98,2.6410834497777775e-07
549.992,2.733674303222222e-07
559.998,2.8098918705555556e-07
570.0,2.978874590333333e-07
579.995,3.0459189225555544e-07
589.986,3.122281837000001e-07
599.97,3.1783030721111125e-07
610.028,3.155128001999999e-07
620.001,3.070848266000001e-07
629.968,3.0085481086666683e-07
640.008,2.986784462777777e-07
649.963,2.9428393282222206e-07
659.991,2.8221191529999995e-07
670.012,2.660336981888888e-07
680.026,2.5018979573333343e-07
690.032,2.602293522444444e-07
700.032,2.663351169666667e-07
710.026,2.633433691111111e-07
720.012,2.4947267547777776e-07
729.991,2.256396752111111e-07
739.964,1.9318812175555554e-07
750.007,1.5212093930000004e-07
