Wavelength (nm),Power (W)
349.99,9.203997226700003e-08
359.996,1.05353760419e-07
369.998,1.2195966537100005e-07
379.997,1.4977438823599996e-07
389.992,1.972177335739999e-07
399.984,2.5352053962e-07
409.971,3.1161706958000003e-07
420.035,3.748464244300002e-07
430.015,4.2017512683000006e-07
439.991,4.800729369600001e-07
449.963,5.4949709857e-07
460.01,6.256990670500004e-07
469.973,6.914306862700002e-07
480.012,7.624429312899999e-07
489.966,8.281472064800008e-07
499.995,8.897280784500006e-07
510.02,9.444884139600005e-07
520.039,9.912910073999997e-07
529.974,1.0363892098799991e-06
539.984,1.0649277075500003e-06
549.988,1.0869277866700006e-06
559.987,1.1262121620500001e-06
569.981,1.1341629937500004e-06
579.969,1.1359674482400007e-06
590.031,1.1442100043599992e-06
600.008,1.1436354648700005e-06
609.979,1.1083644985999998e-06
620.024,1.0582203003400001e-06
629.983,1.0279147500500006e-06
640.016,1.0082826812999997e-06
649.963,9.807032623300004e-07
659.983,9.338525469799995e-07
669.997,8.775151817399993e-07
680.004,8.245211375900001e-07
689.986,9.8604731059e-07
699.982,1.00305113905e-06
709.971,1.0019679149199995e-06
720.031,9.845311135399998e-07
730.006,9.605958007299999e-07
739.974,9.309486611500003e-07
750.014,9.011568625000001e-07
