Wavelength (nm),Power (W)
350.005,1.0113497382100002e-07
360.018,1.1538659499799998e-07
370.028,1.35664198278e-07
380.034,1.7025135477800002e-07
390.036,2.3283136816700008e-07
400.035,3.0818148996999995e-07
410.031,3.9139998847999995e-07
420.022,4.872864055100001e-07
430.009,5.2771465612e-07
439.993,6.016433884100003e-07
449.972,6.973942731899994e-07
460.026,7.887589441899996e-07
469.997,8.6685544542e-07
479.963,9.559354074599995e-07
490.005,1.0411550576100003e-06
499.962,1.1223343724199998e-06
509.993,1.2006107726999998e-06
520.02,1.2553431605099997e-06
529.963,1.3116804512900004e-06
539.98,1.3458859921900002e-06
549.992,1.3777984401399997e-06
559.998,1.3946389326699994e-06
570.0,1.4482006337799994e-06
579.995,1.4654709617200004e-06
589.986,1.4858043039699995e-06
599.97,1.4956421938700009e-06
610.028,1.4563501838799999e-06
620.001,1.4015220495199995e-06
629.968,1.36806598099e-06
640.008,1.3566264863599987e-06
649.963,1.34540598482e-06
659.991,1.2975314035699996e-06
670.012,1.2321272617100003e-06
680.026,1.1595952336300003e-06
690.032,1.2593557448999995e-06
700.032,1.3038029351099996e-06
710.026,1.3256539847499994e-06
720.012,1.3256890713499999e-06
729.991,1.3051660897800004e-06
739.964,1.27739807108e-06
750.007,1.2404144746099995e-06
