Wavelength (nm),Current (A)
349.989,5.936241604222223e-09
359.994,1.1151234134888892e-08
369.997,1.7205456324444437e-08
379.995,2.8500480498888884e-08
389.991,4.832048096555557e-08
399.982,7.277461059444447e-08
409.97,1.0213207325222224e-07
420.034,1.372365949444445e-07
430.014,1.6116581358888882e-07
439.989,1.989830943666666e-07
449.961,2.455125326666667e-07
460.008,2.9252371407777774e-07
469.972,3.3362402063333317e-07
480.01,3.821981644444444e-07
489.964,4.2715795062222214e-07
499.993,4.694242678333334e-07
510.018,5.065605957777778e-07
520.037,5.374652597666666e-07
529.972,5.673738479777779e-07
539.982,5.866520266333332e-07
549.986,6.093357054444445e-07
559.985,6.379046317888886e-07
569.979,6.474146768444446e-07
579.967,6.555506880666669e-07
590.029,6.683560747555555e-07
600.006,6.743805333555557e-07
609.977,6.626161845000002e-07
620.021,6.38466193388889e-07
629.981,6.278990591222222e-07
640.013,6.264205200888887e-07
650.039,6.176291009888888e-07
659.98,5.931298483222224e-07
669.994,5.49818931111111e-07
680.001,4.493815787444444e-07
689.983,3.220184569888889e-07
699.979,1.8705418730000003e-07
709.968,1.1662083715555555e-07
720.029,8.03911557588889e-08
730.004,5.6787509534444455e-08
739.972,3.841094107111111e-08
750.011,2.3977478452222225e-08
