Wavelength (nm),Current (A)
349.99,6.68617691311111e-09
359.996,1.2434016886666669e-08
369.998,1.964191068555555e-08
379.997,3.1322889732222213e-08
389.992,5.257858340444445e-08
399.984,7.798842855444443e-08
409.971,1.0866062986555556e-07
420.035,1.4467945546666667e-07
430.015,1.6971368327777778e-07
439.991,2.0910774198888885e-07
449.963,2.572180368777777e-07
460.01,3.077135804222222e-07
469.973,3.516154474333333e-07
480.012,4.034972425777778e-07
489.966,4.500907224888888e-07
499.995,4.958029126555554e-07
510.02,5.375443860333332e-07
520.039,5.723670524111112e-07
529.974,6.061842610888888e-07
539.984,6.290775326333333e-07
549.988,6.467194488e-07
559.987,6.788556845777776e-07
569.981,6.900250540333328e-07
579.969,6.990995485666667e-07
590.031,7.139014588555552e-07
600.008,7.204687664e-07
609.979,7.042318788888887e-07
620.024,6.788905344666666e-07
629.983,6.652678833777777e-07
640.016,6.621399625111112e-07
649.963,6.524886708555554e-07
659.983,6.315747800444444e-07
669.997,5.49493087611111e-07
680.004,3.869518099333331e-07
689.986,2.4052395102222225e-07
699.982,9.812315425777775e-08
709.971,3.5237230832222226e-08
720.031,1.2064955194444445e-08
730.006,4.8994136046666685e-09
739.974,2.764682572e-09
750.014,1.9647534977777774e-09
