Wavelength (nm),Current (A)
350.005,6.914262584555557e-09
360.018,1.1980554018888893e-08
370.028,1.7788702429999994e-08
380.034,2.819222712999999e-08
390.036,4.7917013543333326e-08
400.035,7.267907732888889e-08
410.031,1.0258595447222225e-07
420.022,1.395298846444444e-07
430.009,1.6588182973333327e-07
439.993,2.039896093e-07
449.972,2.515330483666666e-07
460.026,2.9991510732222207e-07
469.997,3.427066103444443e-07
479.963,3.917098826888889e-07
490.005,4.381681990222225e-07
499.962,4.809615543111111e-07
509.993,5.204452954333333e-07
520.02,5.523817168333331e-07
529.963,5.832122002333331e-07
539.98,6.034470891555555e-07
549.992,6.200559462222222e-07
559.998,6.305505063222225e-07
570.0,6.56976893711111e-07
579.995,6.671302890888889e-07
589.986,6.774180882999997e-07
599.97,6.883082696666666e-07
610.028,6.827618646777778e-07
620.001,6.658228784000002e-07
629.968,6.54347249144444e-07
640.008,6.533223385111111e-07
649.963,6.489865451333333e-07
659.991,6.27917787711111e-07
670.012,5.893864520222222e-07
680.026,4.989251200666669e-07
690.032,3.507195994444446e-07
700.032,1.581316536777777e-07
710.026,5.4164252792222215e-08
720.012,1.6503960201111103e-08
729.991,5.667898839777778e-09
739.964,2.7197542252222224e-09
750.007,1.8492651922222214e-09
