Wavelength (nm),Power (W)
349.973,7.786145982599998e-08
359.99,9.708385434899993e-08
370.003,1.2062621418900004e-07
380.013,1.5739581015499998e-07
390.019,2.2264442005600013e-07
400.022,2.9263588522000003e-07
410.021,3.807410658399999e-07
420.016,4.7396815975000023e-07
430.007,5.204645047299998e-07
439.994,6.104463572699995e-07
449.977,7.290296506199999e-07
460.035,8.3304097841e-07
470.01,9.275365399799992e-07
479.98,1.0291430039099997e-06
490.025,1.12995652838e-06
499.985,1.2198946802099997e-06
510.021,1.3018923335200003e-06
519.972,1.3681882353600005e-06
529.998,1.4334057999799998e-06
540.019,1.4752410692199995e-06
550.034,1.5008134920000001e-06
559.965,1.547306181390001e-06
569.97,1.6093445384299994e-06
579.97,1.6275418983400003e-06
589.964,1.6498655424000003e-06
600.032,1.668449456450001e-06
610.014,1.6423802718800014e-06
619.991,1.5863231283299996e-06
629.962,1.5361900397999997e-06
640.006,1.5050615178799995e-06
649.964,1.4813323724699998e-06
659.996,1.4170220168299997e-06
670.021,1.3335115585099996e-06
680.039,1.2501351625799999e-06
690.015,1.2775074395700003e-06
700.014,1.3279253874500003e-06
710.006,1.36688072135e-06
719.99,1.374671406919999e-06
729.968,1.3625999173599995e-06
740.018,1.3383133039600005e-06
749.981,1.31057759863e-06
