Wavelength (nm),Current (A)
349.989,2.8519438959999994e-09
359.994,4.767223350888891e-09
369.997,6.970963634555555e-09
379.995,1.1226094622666664e-08
389.991,1.8838610447777766e-08
399.982,2.8052380497777775e-08
409.97,3.9217407148888845e-08
420.034,5.2799196884444445e-08
430.014,6.378407691999999e-08
439.989,8.056758437888887e-08
449.961,9.987678442444442e-08
460.008,1.1963380797777776e-07
469.972,1.3695830026666665e-07
480.01,1.5643565267777773e-07
489.964,1.7393794493333334e-07
499.993,1.9103544156666676e-07
510.018,2.067210894e-07
520.037,2.2009510591111115e-07
529.972,2.3318845268888897e-07
539.982,2.403341470111111e-07
549.986,2.491094483222221e-07
559.985,2.633054907222223e-07
569.979,2.6890722484444455e-07
579.967,2.743353197333335e-07
590.029,2.8162619088888893e-07
600.006,2.852849954888889e-07
609.977,2.810757406555555e-07
620.021,2.7251454721111113e-07
629.981,2.6793708159999997e-07
640.013,2.668528262111112e-07
650.039,2.618985014666666e-07
659.98,2.5056909267777775e-07
669.994,2.359337287e-07
680.001,2.2317195092222222e-07
689.983,2.5037033054444447e-07
699.979,2.5574784593333334e-07
709.968,2.545428975222222e-07
720.029,2.446735241777778e-07
730.004,2.2811589529999985e-07
739.972,2.0391339337777784e-07
750.011,1.6925065167777783e-07
