Wavelength (nm),Current (A)
349.989,3.3748023906666646e-09
359.994,5.929238247999999e-09
369.997,8.899385600444437e-09
379.995,1.468301280666667e-08
389.991,2.5260926712222217e-08
399.982,3.809552411555556e-08
409.97,5.379329860777778e-08
420.034,7.359794339888886e-08
430.014,8.907019132777782e-08
439.989,1.1240743511111111e-07
449.961,1.3948368338888886e-07
460.008,1.6704007066666663e-07
469.972,1.913810396222222e-07
480.01,2.1995912893333335e-07
489.964,2.468638816555555e-07
499.993,2.6899298291111114e-07
510.018,2.9053090701111117e-07
520.037,3.095700761777779e-07
529.972,3.282368534888889e-07
539.982,3.399666692888887e-07
549.986,3.49141155811111e-07
559.985,3.6712015016666663e-07
569.979,3.7366842319999986e-07
579.967,3.81480800311111e-07
590.029,3.869420303111111e-07
600.006,3.908210981999999e-07
609.977,3.834330362111111e-07
620.021,3.731199600777778e-07
629.981,3.6552093503333314e-07
640.013,3.62328232111111e-07
650.039,3.540130832666667e-07
659.98,3.370494156444445e-07
669.994,3.15796518288889e-07
680.001,2.968740680222222e-07
689.983,3.3831576083333325e-07
699.979,3.4392940202222216e-07
709.968,3.4088848584444435e-07
720.029,3.281055267555555e-07
730.004,3.061634818555555e-07
739.972,2.7187274028888884e-07
750.011,2.2404561145555553e-07
