Wavelength (nm),Current (A)
349.989,4.117026062555555e-09
359.994,7.611263024444443e-09
369.997,1.1650084267777779e-08
379.995,1.9421125676666672e-08
389.991,3.374809984777778e-08
399.982,5.1422983719999996e-08
409.97,7.307699390111109e-08
420.034,9.895192994888888e-08
430.014,1.1745388662222222e-07
439.989,1.4641485986666658e-07
449.961,1.806079560666667e-07
460.008,2.139432166222222e-07
469.972,2.4382066008888884e-07
480.01,2.800886307444446e-07
489.964,3.0895905732222224e-07
499.993,3.3875592546666675e-07
510.018,3.6505410456666664e-07
520.037,3.876480958222222e-07
529.972,4.0905522057777786e-07
539.982,4.2172382466666665e-07
549.986,4.3449623848888883e-07
559.985,4.5649488657777787e-07
569.979,4.67570122588889e-07
579.967,4.7095886335555545e-07
590.029,4.807379123444446e-07
600.006,4.842052793666665e-07
609.977,4.7571933741111094e-07
620.021,4.5717303486666654e-07
629.981,4.4833279290000004e-07
640.013,4.453080172222223e-07
650.039,4.372578610222222e-07
659.98,4.173707927333332e-07
669.994,3.895341719666667e-07
680.001,3.5677673785555555e-07
689.983,4.019623327222224e-07
699.979,3.8227756307777775e-07
709.968,3.537243302666668e-07
720.029,3.123856816666665e-07
730.004,2.585222630777778e-07
739.972,1.9411146529999994e-07
750.011,1.2611003923333332e-07
