Wavelength (nm),Current (A)
350.005,2.5181368164444457e-09
360.018,4.151131765444444e-09
370.028,6.082991844444442e-09
380.034,9.82120447944444e-09
390.036,1.7387435757777782e-08
400.035,2.720562368222223e-08
410.031,3.8829755827777766e-08
420.022,5.2823980559999995e-08
430.009,6.309836878777775e-08
439.993,7.829886437999999e-08
449.972,9.731215107444447e-08
460.026,1.171423055777778e-07
469.997,1.3464047902222213e-07
479.963,1.5437916819999995e-07
490.005,1.7318424157777774e-07
499.962,1.9072412132222231e-07
509.993,2.080490093666668e-07
520.02,2.2214935261111113e-07
529.963,2.3572065267777782e-07
539.98,2.44944110688889e-07
549.992,2.5374896050000005e-07
559.998,2.6061137356666664e-07
570.0,2.749115387222222e-07
579.995,2.800839299222224e-07
589.986,2.8653080594444435e-07
599.97,2.916160339777778e-07
610.028,2.9003081529999996e-07
620.001,2.8183468872222226e-07
629.968,2.755566501444445e-07
640.008,2.731890847777777e-07
649.963,2.682729644333332e-07
659.991,2.572872686222222e-07
670.012,2.4112606734444443e-07
680.026,2.2483960205555541e-07
690.032,2.2609892044444445e-07
700.032,2.3210679954444444e-07
710.026,2.3033293108888887e-07
720.012,2.1980529063333323e-07
729.991,2.0191344495555556e-07
739.964,1.7711094193333317e-07
750.007,1.4438716516666665e-07
