Wavelength (nm),Power (W)
350.005,9.960041800599998e-08
360.018,1.1894013262699992e-07
370.028,1.3919829164299994e-07
380.034,1.7273880373699995e-07
390.036,2.3686101204400006e-07
400.035,3.1138211331999996e-07
410.031,3.932359254400002e-07
420.022,4.836599302100006e-07
430.009,5.259288177299997e-07
439.993,5.9987703002e-07
449.972,6.9291492169e-07
460.026,7.856803691399999e-07
469.997,8.622865100800003e-07
479.963,9.526317990400007e-07
490.005,1.03249007709e-06
499.962,1.1135460246599997e-06
509.993,1.1843394926299997e-06
520.02,1.2398460614499997e-06
529.963,1.29905318482e-06
539.98,1.3336150692599999e-06
549.992,1.3667286293899998e-06
559.998,1.3752165693499998e-06
570.0,1.4162978227300003e-06
579.995,1.4256404136799994e-06
589.986,1.4411794415899995e-06
599.97,1.4526900576900004e-06
610.028,1.4254078354099998e-06
620.001,1.3738258400200004e-06
629.968,1.3384090050600001e-06
640.008,1.3214669956699999e-06
649.963,1.3070014454699997e-06
659.991,1.2649388053899998e-06
670.012,1.2008057527300002e-06
680.026,1.1326917172700005e-06
690.032,1.2313354567600004e-06
700.032,1.2772527099699998e-06
710.026,1.3011938699199991e-06
720.012,1.2975553676199998e-06
729.991,1.2817586843499997e-06
739.964,1.2519882875799997e-06
750.007,1.21790787972e-06
