Wavelength (nm),Current (A)
349.973,6.957994805666667e-09
359.99,1.1502779422222222e-08
370.003,1.813650856e-08
380.013,3.1690073455555536e-08
390.019,5.199406783222221e-08
400.022,7.677847293999997e-08
410.021,1.0726978965555555e-07
420.016,1.4285412764444443e-07
430.007,1.6474422993333326e-07
439.994,2.041093339666667e-07
449.977,2.4553892980000006e-07
460.035,2.876926373888888e-07
470.01,3.272171722333332e-07
479.98,3.722133877222224e-07
490.025,4.097464870888889e-07
499.985,4.465564255555555e-07
510.021,4.771752325333333e-07
519.972,5.068146175666666e-07
529.998,5.313124099888887e-07
540.019,5.435484859666667e-07
550.034,5.528050014111112e-07
559.965,5.799323171777778e-07
569.97,5.930035707444445e-07
579.97,5.996933634777778e-07
589.964,6.120057927000001e-07
600.032,6.131492078888888e-07
610.014,5.953059179777779e-07
619.991,5.762435695222222e-07
629.962,5.65295098133333e-07
640.006,5.577944612333334e-07
649.964,5.393227095333332e-07
659.996,5.070357471000001e-07
670.021,4.643166775111112e-07
680.039,4.1379490988888894e-07
690.015,3.9959343191111136e-07
700.014,3.502854127111112e-07
710.006,2.777856971777778e-07
719.99,1.9494204847777784e-07
729.968,1.189888490444444e-07
740.018,6.163572484999999e-08
749.981,2.6949345181111125e-08
