Wavelength (nm),Current (A)
349.989,3.852719931999999e-09
359.994,7.1396052120000014e-09
369.997,1.0834649671666667e-08
379.995,1.8042833887777774e-08
389.991,3.080605193888887e-08
399.982,4.634773937333336e-08
409.97,6.495144626111111e-08
420.034,8.798824411222222e-08
430.014,1.0580331333e-07
439.989,1.3331520538888882e-07
449.961,1.6507778401111112e-07
460.008,1.983312577666666e-07
469.972,2.2727538957777778e-07
480.01,2.6174876761111103e-07
489.964,2.915522553666666e-07
499.993,3.209767233333333e-07
510.018,3.4667092612222224e-07
520.037,3.6975237292222206e-07
529.972,3.910741925444443e-07
539.982,4.0415741576666665e-07
549.986,4.1744364257777784e-07
559.985,4.389166648666666e-07
569.979,4.451719320666666e-07
579.967,4.4960731871111113e-07
590.029,4.5670337887777795e-07
600.006,4.589069504333335e-07
609.977,4.489514218444442e-07
620.021,4.350231641999999e-07
629.981,4.2529280552222226e-07
640.013,4.189721613666667e-07
650.039,4.0367416323333315e-07
659.98,3.759793469111111e-07
669.994,3.429071688333334e-07
680.001,3.127956914666666e-07
689.983,3.463908690666665e-07
699.979,3.437838533111112e-07
709.968,3.3423846215555547e-07
720.029,3.158189930222222e-07
730.004,2.8800303591111113e-07
739.972,2.499997345555557e-07
750.011,1.9943626813333337e-07
