Wavelength (nm),Current (A)
350.005,6.49535266366667e-09
360.018,1.122367756888889e-08
370.028,1.6558828178888883e-08
380.034,2.6379144884444434e-08
390.036,4.578100666777777e-08
400.035,7.058672991777779e-08
410.031,9.936524949222223e-08
420.022,1.3279994938888887e-07
430.009,1.564049242444445e-07
439.993,1.9242092978888888e-07
449.972,2.3800663174444445e-07
460.026,2.842472593333334e-07
469.997,3.240004743555555e-07
479.963,3.683324410777779e-07
490.005,4.0893882295555557e-07
499.962,4.448542758999999e-07
509.993,4.784015814444445e-07
520.02,5.055285475444443e-07
529.963,5.326778851555555e-07
539.98,5.515076149555555e-07
549.992,5.681584956555556e-07
559.998,5.772336148666666e-07
570.0,6.036485539999999e-07
579.995,6.097379440555555e-07
589.986,6.196440135000003e-07
599.97,6.279380564999997e-07
610.028,6.23153245722222e-07
620.001,6.077812125777775e-07
629.968,5.971469762666666e-07
640.008,5.925081872888887e-07
649.963,5.802394713000002e-07
659.991,5.495223278e-07
670.012,5.063806877888891e-07
680.026,4.631024974111109e-07
690.032,4.799222839777777e-07
700.032,4.748075092666668e-07
710.026,4.558368709444446e-07
720.012,4.192059058888888e-07
729.991,3.661124112111111e-07
739.964,2.9793614091111116e-07
750.007,2.177468408777776e-07
