Wavelength (nm),Current (A)
349.989,3.3997632013333325e-09
359.994,5.842882616555556e-09
369.997,8.565919965e-09
379.995,1.3487441301111116e-08
389.991,2.2198836238888884e-08
399.982,3.2524471195555564e-08
409.97,4.4588564843333355e-08
420.034,5.8723112488888907e-08
430.014,6.928100719666666e-08
439.989,8.571439909444443e-08
449.961,1.052963116588889e-07
460.008,1.2564057863333332e-07
469.972,1.4362712522222213e-07
480.01,1.6441440513333343e-07
489.964,1.8332013498888882e-07
499.993,2.0262768317777773e-07
510.018,2.1859793143333334e-07
520.037,2.329311919111111e-07
529.972,2.4671038890000014e-07
539.982,2.552442902888888e-07
549.986,2.636155798444444e-07
559.985,2.773829526444445e-07
569.979,2.8233748302222233e-07
579.967,2.873803623333333e-07
590.029,2.9177006113333334e-07
600.006,2.942761980111112e-07
609.977,2.895190905999999e-07
620.021,2.792432472444445e-07
629.981,2.7382877243333343e-07
640.013,2.725057662222222e-07
650.039,2.6818260405555565e-07
659.98,2.565162661333333e-07
669.994,2.403589396555554e-07
680.001,2.2567007542222214e-07
689.983,2.4018185457777766e-07
699.979,2.2453967275555558e-07
709.968,1.9290605488888885e-07
720.029,1.500608016111112e-07
730.004,1.0516031485111102e-07
739.972,6.558048672555553e-08
750.011,3.543093523555554e-08
