Wavelength (nm),Power (W)
349.989,1.1774587669400001e-07
359.994,1.4515624372400002e-07
369.997,1.81865495272e-07
379.995,2.436884276409999e-07
389.991,3.421317677600001e-07
399.982,4.4569499638000014e-07
409.97,5.546048605999999e-07
420.034,6.675821475500001e-07
430.014,7.227054428500001e-07
439.989,8.296518641399999e-07
449.961,9.5575011611e-07
460.008,1.0787863678300003e-06
469.972,1.1809900356100005e-06
480.01,1.2999750094399994e-06
489.964,1.4036622769700007e-06
499.993,1.5082217817e-06
510.018,1.5932994238599995e-06
520.037,1.6661351664599998e-06
529.972,1.7405411768400004e-06
539.982,1.7814410300000006e-06
549.986,1.8159722373700003e-06
559.985,1.88725495194e-06
569.979,1.8947123967699999e-06
579.967,1.8992590513900006e-06
590.029,1.9090083555600004e-06
600.006,1.9066858453900005e-06
609.977,1.8521845528500008e-06
620.021,1.7678353084600005e-06
629.981,1.72012538231e-06
640.013,1.6882665250400003e-06
650.039,1.6465999965799993e-06
659.98,1.5693044644500003e-06
669.994,1.4862641779100006e-06
680.001,1.3958141533699995e-06
689.983,1.659910073529999e-06
699.979,1.6966434083100004e-06
709.968,1.701190103050001e-06
720.029,1.6815733755000002e-06
730.004,1.6415068068499999e-06
739.972,1.6074252750200003e-06
750.011,1.5539472099600004e-06
