Wavelength (nm),Current (A)
349.973,8.255161943333336e-09
359.99,1.3744755346666666e-08
370.003,2.1512191253333333e-08
380.013,3.702899357888888e-08
390.019,5.96711089322222e-08
400.022,8.754469786888889e-08
410.021,1.204478292888889e-07
420.016,1.580101515333333e-07
430.007,1.802945906e-07
439.994,2.2275553888888887e-07
449.977,2.680604558444444e-07
460.035,3.1532269105555537e-07
470.01,3.5867438737777775e-07
479.98,4.0879825216666667e-07
490.025,4.5119040328888915e-07
499.985,4.928478516e-07
510.021,5.278676413999999e-07
519.972,5.59491579711111e-07
529.998,5.864370070444445e-07
540.019,6.007147370222222e-07
550.034,6.117759195333331e-07
559.965,6.423842572444443e-07
569.97,6.570626862555554e-07
579.97,6.670198297222223e-07
589.964,6.824838203333333e-07
600.032,6.846509011444445e-07
610.014,6.656590922333327e-07
619.991,6.46070123288889e-07
629.962,6.379533317666665e-07
640.006,6.324827358333332e-07
649.964,6.150877024555554e-07
659.996,5.712217081888889e-07
670.021,4.99468760988889e-07
680.039,4.0419995996666665e-07
690.015,3.4906439067777784e-07
700.014,2.6975816615555556e-07
710.006,1.887486456555555e-07
719.99,1.1799669713333337e-07
729.968,6.54385434311111e-08
740.018,3.2086284764444434e-08
749.981,1.429585391888889e-08
