Wavelength (nm),Current (A)
349.973,5.80485453511111e-09
359.99,1.0961757602444437e-08
370.003,1.738014111e-08
380.013,2.8048431815555574e-08
390.019,4.75654658788889e-08
400.022,7.314774778888887e-08
410.021,1.0364353247222219e-07
420.016,1.411268219999999e-07
430.007,1.6821498165555552e-07
439.994,2.0686511130000004e-07
449.977,2.5587974596666657e-07
460.035,3.056131974888889e-07
470.01,3.5242850427777774e-07
479.98,4.015134048333334e-07
490.025,4.516165404333332e-07
499.985,4.959979592444444e-07
510.021,5.387024168999998e-07
519.972,5.726223627333334e-07
529.998,6.072836912666671e-07
540.019,6.323575114888889e-07
550.034,6.47358010611111e-07
559.965,6.680599737222222e-07
569.97,6.952190101666666e-07
579.97,7.035401783222221e-07
589.964,7.115174054777778e-07
600.032,7.27308231411111e-07
610.014,7.270788928888891e-07
619.991,7.134137794333333e-07
629.962,7.058580175555555e-07
640.006,7.093123224222223e-07
649.964,7.076729954555553e-07
659.996,6.877013291555554e-07
670.021,6.446159171999999e-07
680.039,5.06600619922222e-07
690.015,2.5113450679999995e-07
700.014,8.62784542744444e-08
710.006,2.7911434682222213e-08
719.99,9.881991423777774e-09
729.968,4.356211637888888e-09
740.018,2.604520364888887e-09
749.981,1.9265513647777774e-09
