Wavelength (nm),Power (W)
349.99,9.805780362800008e-08
359.996,1.2482969065399996e-07
369.998,1.5665492347500007e-07
379.997,2.0956220235999996e-07
389.992,2.9361275222999996e-07
399.984,3.9188966772000014e-07
409.971,4.9498030263e-07
420.035,6.021168918299997e-07
430.015,6.601469255099998e-07
439.991,7.713466178299999e-07
449.963,8.999075375899994e-07
460.01,1.02823628967e-06
469.973,1.1371988383999994e-06
480.012,1.2630993126699997e-06
489.966,1.3759398115299997e-06
499.995,1.4872458103600007e-06
510.02,1.5782980051399998e-06
520.039,1.6572536935899994e-06
529.974,1.74597221006e-06
539.984,1.7919779903500003e-06
549.988,1.834068123819999e-06
559.987,1.9140424373399998e-06
569.981,1.9263553856899995e-06
579.969,1.9395409833199992e-06
590.031,1.9546717278600007e-06
600.008,1.9566831311199997e-06
609.979,1.9050925773599992e-06
620.024,1.8245496399799994e-06
629.983,1.7761245927799995e-06
640.016,1.7489644648799996e-06
649.963,1.7031398953000003e-06
659.983,1.6222945373300005e-06
669.997,1.5353605857800003e-06
680.004,1.4441726164699983e-06
689.986,1.66910192497e-06
699.982,1.7035358081599994e-06
709.971,1.7101918349500006e-06
720.031,1.6908434520800002e-06
730.006,1.6548433036100004e-06
739.974,1.6156731664e-06
750.014,1.5700518213600007e-06
