Wavelength (nm),Current (A)
350.005,6.270177992333333e-09
360.018,1.0931324196666659e-08
370.028,1.6314631964444448e-08
380.034,2.596507059333333e-08
390.036,4.443913437666666e-08
400.035,6.758200666222221e-08
410.031,9.617959632666664e-08
420.022,1.316155144777778e-07
430.009,1.5720184330000006e-07
439.993,1.9440054944444435e-07
449.972,2.404163559222222e-07
460.026,2.869821680666667e-07
469.997,3.283251944777778e-07
479.963,3.760461746222222e-07
490.005,4.218876835555556e-07
499.962,4.642145251444445e-07
509.993,5.040635564666667e-07
520.02,5.356039306333334e-07
529.963,5.656959008888889e-07
539.98,5.861080047555556e-07
549.992,6.012683846111111e-07
559.998,6.123578902999999e-07
570.0,6.391270240111111e-07
579.995,6.501082886333335e-07
589.986,6.597900321666665e-07
599.97,6.71086069288889e-07
610.028,6.664185576333333e-07
620.001,6.480366134555556e-07
629.968,6.34811480322222e-07
640.008,6.339208803888886e-07
649.963,6.292254071444444e-07
659.991,6.073451142555556e-07
670.012,5.722660043222225e-07
680.026,5.086753325444443e-07
690.032,4.1962161966666654e-07
700.032,2.2976131778888903e-07
710.026,8.979137613333331e-08
720.012,2.927298245777778e-08
729.991,9.537873983333328e-09
739.964,3.748892121999999e-09
750.007,2.0765008780000016e-09
