Wavelength (nm),Current (A)
350.005,6.184637640333332e-09
360.018,1.0764086183000001e-08
370.028,1.602209935777778e-08
380.034,2.550834198333333e-08
390.036,4.401202841777777e-08
400.035,6.751975159666665e-08
410.031,9.562357645333332e-08
420.022,1.2912649446666664e-07
430.009,1.5395225403333328e-07
439.993,1.897538496555556e-07
449.972,2.3365028617777777e-07
460.026,2.7957304767777755e-07
469.997,3.2044122613333323e-07
479.963,3.675540587777776e-07
490.005,4.1145190897777765e-07
499.962,4.5077937871111104e-07
509.993,4.883543332333332e-07
520.02,5.189001114777777e-07
529.963,5.487367545111112e-07
539.98,5.681497097111111e-07
549.992,5.852546834999997e-07
559.998,5.946779590111109e-07
570.0,6.195215103333334e-07
579.995,6.292734373777776e-07
589.986,6.385031752777778e-07
599.97,6.484835804444441e-07
610.028,6.408425124111115e-07
620.001,6.246511189333335e-07
629.968,6.153060176111111e-07
640.008,6.142361566888889e-07
649.963,6.09049420333333e-07
659.991,5.873154141888886e-07
670.012,5.500227540333332e-07
680.026,4.5446585336666654e-07
690.032,3.036830414666666e-07
700.032,1.3716351793333337e-07
710.026,5.001143383888886e-08
720.012,1.6567491471111116e-08
729.991,6.124516806999996e-09
739.964,2.926438515666666e-09
750.007,1.9013210436666665e-09
