Wavelength (nm),Current (A)
349.989,5.915663811777775e-09
359.994,1.0929378133000001e-08
369.997,1.6839812441111115e-08
379.995,2.7866297113333318e-08
389.991,4.7565603068888865e-08
399.982,7.157110943888892e-08
409.97,1.0019869904666667e-07
420.034,1.335145737888889e-07
430.014,1.5610946972222226e-07
439.989,1.918761619222223e-07
449.961,2.35781452911111e-07
460.008,2.821849611333334e-07
469.972,3.2140737795555553e-07
480.01,3.684196641333332e-07
489.964,4.1050884219999996e-07
499.993,4.5108439543333337e-07
510.018,4.868688291333333e-07
520.037,5.172931549e-07
529.972,5.463093275444443e-07
539.982,5.635310120333334e-07
549.986,5.802880339555554e-07
559.985,6.088717147888888e-07
569.979,6.197804482666667e-07
579.967,6.263096666333332e-07
590.029,6.374600346777776e-07
600.006,6.39517200722222e-07
609.977,6.219451273333329e-07
620.021,5.971865425888889e-07
629.981,5.868032921555555e-07
640.013,5.833771732111109e-07
650.039,5.755976607555556e-07
659.98,5.494851149333333e-07
669.994,5.020599953555557e-07
680.001,4.0549573469999995e-07
689.983,3.193004428111112e-07
699.979,2.0818362473333322e-07
709.968,1.310539896111111e-07
720.029,8.71168651277778e-08
730.004,5.8648849605555546e-08
739.972,3.9980836482222216e-08
750.011,2.623175521111111e-08
