Wavelength (nm),Current (A)
349.973,6.769500224888885e-09
359.99,1.1074860150888889e-08
370.003,1.7303451926666675e-08
380.013,2.9945874453333326e-08
390.019,4.862726877999997e-08
400.022,7.094446189666664e-08
410.021,9.77252741766667e-08
420.016,1.2929829409999997e-07
430.007,1.5021837223333333e-07
439.994,1.8783293396666664e-07
449.977,2.2696920018888894e-07
460.035,2.6634192284444433e-07
470.01,3.013021192555555e-07
479.98,3.4043074097777775e-07
490.025,3.7371380433333315e-07
499.985,4.073925638111112e-07
510.021,4.3509549296666664e-07
519.972,4.5920962281111107e-07
529.998,4.78754922511111e-07
540.019,4.89195744777778e-07
550.034,4.974035972333332e-07
559.965,5.215681849777776e-07
569.97,5.336211230777781e-07
579.97,5.400398058111111e-07
589.964,5.509601661111107e-07
600.032,5.491321065444448e-07
610.014,5.310488769777778e-07
619.991,5.118919403888889e-07
629.962,5.049686241111112e-07
640.006,5.025434000888889e-07
649.964,4.899683448e-07
659.996,4.629102812222222e-07
670.021,4.2881537462222204e-07
680.039,3.9658171911111104e-07
690.015,4.3245370177777764e-07
700.014,4.289951493888887e-07
710.006,4.135894767000002e-07
719.99,3.8531271426666667e-07
729.968,3.468437663e-07
740.018,2.982478144666667e-07
749.981,2.3837292246666676e-07
