Wavelength (nm),Current (A)
350.005,4.776728188666667e-09
360.018,8.24871104922222e-09
370.028,1.2369656272222215e-08
380.034,2.0142947681111124e-08
390.036,3.591288664333335e-08
400.035,5.659490268777781e-08
410.031,8.087478367444447e-08
420.022,1.0971738114777772e-07
430.009,1.3049888314444448e-07
439.993,1.6135756662222214e-07
449.972,2.0074463768888885e-07
460.026,2.398950600333334e-07
469.997,2.739317796333333e-07
479.963,3.125203058333334e-07
490.005,3.492620849222222e-07
499.962,3.8151773161111084e-07
509.993,4.1151221609999986e-07
520.02,4.3747545639999993e-07
529.963,4.634795708555558e-07
539.98,4.795973597999998e-07
549.992,4.95539568722222e-07
559.998,5.057505623333335e-07
570.0,5.302484930222218e-07
579.995,5.367700529e-07
589.986,5.466625668999997e-07
599.97,5.546815188666668e-07
610.028,5.472772910888887e-07
620.001,5.263012006333332e-07
629.968,5.074339860777777e-07
640.008,4.953669388444445e-07
649.963,4.807785017666664e-07
659.991,4.561598210444444e-07
670.012,4.2483593041111114e-07
680.026,3.962600925333332e-07
690.032,4.228286835555556e-07
700.032,4.3471743395555594e-07
710.026,4.3525235356666657e-07
720.012,4.176737351222221e-07
729.991,3.8098331132222225e-07
739.964,3.2747788957777794e-07
750.007,2.562069598222221e-07
