Wavelength (nm),Current (A)
349.973,6.008695979666665e-09
359.99,9.725473269333334e-09
370.003,1.5169598315555554e-08
380.013,2.6558137463333328e-08
390.019,4.3802747606666656e-08
400.022,6.45103694488889e-08
410.021,8.98285552622222e-08
420.016,1.2007901604444446e-07
430.007,1.4072484011111112e-07
439.994,1.7690563362222223e-07
449.977,2.1496960517777776e-07
460.035,2.5376994024444447e-07
470.01,2.8933015736666664e-07
479.98,3.2998502524444456e-07
490.025,3.6515452091111114e-07
499.985,4.000945315999999e-07
510.021,4.285286478777778e-07
519.972,4.555989047666669e-07
529.998,4.780731619888889e-07
540.019,4.907901609888887e-07
550.034,5.001601314666663e-07
559.965,5.253128650888891e-07
569.97,5.382350518777779e-07
579.97,5.437072917777779e-07
589.964,5.536850160888888e-07
600.032,5.527416012e-07
610.014,5.348957877444445e-07
619.991,5.149724478333332e-07
629.962,5.040914805333333e-07
640.006,4.967746077555554e-07
649.964,4.819910234999999e-07
659.996,4.570947557444448e-07
670.021,4.2957759698888897e-07
680.039,4.043175541000002e-07
690.015,4.271763689777778e-07
700.014,4.3553900001111103e-07
710.006,4.296668491999999e-07
719.99,4.0813097525555564e-07
729.968,3.7209862311111117e-07
740.018,3.205881897222223e-07
749.981,2.5169691451111105e-07
