Wavelength (nm),Current (A)
349.973,7.837878145000001e-09
359.99,1.2912670733333334e-08
370.003,2.0215447488888885e-08
380.013,3.488061648e-08
390.019,5.6789670206666684e-08
400.022,8.233341303777775e-08
410.021,1.1269756899999998e-07
420.016,1.4725503054444433e-07
430.007,1.6834480316666659e-07
439.994,2.0813771153333325e-07
449.977,2.505515211666667e-07
460.035,2.9363532832222226e-07
470.01,3.324722642e-07
479.98,3.765461420888889e-07
490.025,4.1297500424444473e-07
499.985,4.496904791555556e-07
510.021,4.79897428033333e-07
519.972,5.077688503000001e-07
529.998,5.31160905588889e-07
540.019,5.443571699333332e-07
550.034,5.538103410999999e-07
559.965,5.806424622555555e-07
569.97,5.940764766000001e-07
579.97,5.992798714111112e-07
589.964,6.073806073333333e-07
600.032,6.040393956444447e-07
610.014,5.852369366777777e-07
619.991,5.680828316333334e-07
629.962,5.628514756111114e-07
640.006,5.612522373666665e-07
649.964,5.473934135555556e-07
659.996,5.153289244333333e-07
670.021,4.6704060400000026e-07
680.039,4.026139362111111e-07
690.015,3.963513591444443e-07
700.014,3.733829120888886e-07
710.006,3.4546316623333314e-07
719.99,3.0995267729999987e-07
729.968,2.6761168844444447e-07
740.018,2.176797541777778e-07
749.981,1.621864944444445e-07
