Wavelength (nm),Power (W)
349.973,1.2104053975900005e-07
359.99,1.4845582938599999e-07
370.003,1.887239610489999e-07
380.013,2.6160554047000005e-07
390.019,3.554693514700001e-07
400.022,4.5392704382999987e-07
410.021,5.587440584100004e-07
420.016,6.681674153400001e-07
430.007,7.139391533700006e-07
439.994,8.270408857900003e-07
449.977,9.385845365100004e-07
460.035,1.0430714217899995e-06
470.01,1.1352415236700002e-06
479.98,1.2477353880199995e-06
490.025,1.3332724108400001e-06
499.985,1.4229605932000006e-06
510.021,1.4862719501599988e-06
519.972,1.5525416977599994e-06
529.998,1.6036376041700008e-06
540.019,1.6245121134799995e-06
550.034,1.63359615898e-06
559.965,1.70363292217e-06
569.97,1.72745908012e-06
579.97,1.729785955589999e-06
589.964,1.7479461377800017e-06
600.032,1.7338291003999987e-06
610.014,1.6749185801699994e-06
619.991,1.6106429370200002e-06
629.962,1.5720605023300009e-06
640.006,1.5371028813600005e-06
649.964,1.4849565172400003e-06
659.996,1.4042577902300004e-06
670.021,1.3155424852099996e-06
680.039,1.2392168782100008e-06
690.015,1.3880299587600004e-06
700.014,1.4272311222099993e-06
710.006,1.444623802049999e-06
719.99,1.4392357224399994e-06
729.968,1.4149569801100008e-06
740.018,1.3820354484699996e-06
749.981,1.3459273953400001e-06
