Wavelength (nm),Current (A)
349.973,5.270887562111111e-09
359.99,9.945408390333334e-09
370.003,1.5926304336666663e-08
380.013,2.587395969e-08
390.019,4.3803266732222234e-08
400.022,6.748050637999996e-08
410.021,9.736609162222218e-08
420.016,1.361777847555555e-07
430.007,1.667710325777779e-07
439.994,2.0772494948888882e-07
449.977,2.570881928555555e-07
460.035,3.070818246666666e-07
470.01,3.5352191081111097e-07
479.98,4.0359791112222223e-07
490.025,4.545413684888889e-07
499.985,5.012067158777777e-07
510.021,5.457986031555558e-07
519.972,5.82249137522222e-07
529.998,6.19210209311111e-07
540.019,6.459197934333331e-07
550.034,6.611419370000001e-07
559.965,6.835133806999997e-07
569.97,7.14002476822222e-07
579.97,7.26890180411111e-07
589.964,7.400062656111111e-07
600.032,7.567106029666665e-07
610.014,7.522694492333331e-07
619.991,7.308213408666669e-07
629.962,7.153121418444446e-07
640.006,7.135042269444439e-07
649.964,7.089594872333334e-07
659.996,6.872703784555555e-07
670.021,6.470349846666668e-07
680.039,5.638409980000001e-07
690.015,3.9242238729999985e-07
700.014,1.883188036555556e-07
710.006,6.845094046111115e-08
719.99,2.1904018482222224e-08
729.968,7.3988063826666694e-09
740.018,3.2455022140000007e-09
749.981,1.974429960888889e-09
