Wavelength (nm),Power (W)
349.973,1.1363882844000005e-07
359.99,1.3876774986200002e-07
370.003,1.7603659245e-07
380.013,2.4227952963699997e-07
390.019,3.303593826100001e-07
400.022,4.1965135099000004e-07
410.021,5.158332670800002e-07
420.016,6.142207851100001e-07
430.007,6.556292195100005e-07
439.994,7.592725015800002e-07
449.977,8.605900282200002e-07
460.035,9.620092959099995e-07
470.01,1.0475106449900002e-06
479.98,1.15156325655e-06
490.025,1.2313666775500002e-06
499.985,1.3154651878899993e-06
510.021,1.376149481289999e-06
519.972,1.4391441573000005e-06
529.998,1.4853036163600004e-06
540.019,1.5087002987099998e-06
550.034,1.5156008333799996e-06
559.965,1.57615352807e-06
569.97,1.600440135109999e-06
579.97,1.60961372164e-06
589.964,1.6273000659399999e-06
600.032,1.6158622417599997e-06
610.014,1.56424438393e-06
619.991,1.5027647714399994e-06
629.962,1.4685260748500005e-06
640.006,1.43662188465e-06
649.964,1.3910413570999995e-06
659.996,1.3130194259199996e-06
670.021,1.2254866737600005e-06
680.039,1.15276567419e-06
690.015,1.2535165791500005e-06
700.014,1.2902923151700003e-06
710.006,1.30337172322e-06
719.99,1.2954086003e-06
729.968,1.2736872548900005e-06
740.018,1.243399418599999e-06
749.981,1.21430616761e-06
