Wavelength (nm),Current (A)
350.005,6.683466631444444e-09
360.018,1.1531250616666667e-08
370.028,1.7062327209999988e-08
380.034,2.697102486444444e-08
390.036,4.64345874833333e-08
400.035,7.118014601999998e-08
410.031,1.0082046536444443e-07
420.022,1.3583657209999998e-07
430.009,1.589896778111111e-07
439.993,1.9505091202222222e-07
449.972,2.4053681877777774e-07
460.026,2.8624021713333346e-07
469.997,3.24839730211111e-07
479.963,3.691688867999999e-07
490.005,4.1092053892222207e-07
499.962,4.491509580555555e-07
509.993,4.851402245555553e-07
520.02,5.146248239e-07
529.963,5.437637487666669e-07
539.98,5.622247166111111e-07
549.992,5.790989652888889e-07
559.998,5.878373696444443e-07
570.0,6.16115888422222e-07
579.995,6.246803955999997e-07
589.986,6.346448071444446e-07
599.97,6.428575478777776e-07
610.028,6.361654408333334e-07
620.001,6.186504644555555e-07
629.968,6.088340933555555e-07
640.008,6.087005270777776e-07
649.963,6.057037284222222e-07
659.991,5.860350306666665e-07
670.012,5.553876765777777e-07
680.026,5.213248761000001e-07
690.032,5.485631831777778e-07
700.032,5.530027616666666e-07
710.026,5.445040442888888e-07
720.012,5.217615323444446e-07
729.991,4.837932798000001e-07
739.964,4.2988312979999986e-07
750.007,3.554348309555556e-07
