Wavelength (nm),Current (A)
349.989,5.904653141222222e-09
359.994,1.1038039271777776e-08
369.997,1.677736275111111e-08
379.995,2.7235727103333343e-08
389.991,4.6168347936666664e-08
399.982,6.924868133555554e-08
409.97,9.898079237777774e-08
420.034,1.359011166111111e-07
430.014,1.627747771222222e-07
439.989,2.0300862866666661e-07
449.961,2.512884219555556e-07
460.008,3.0108198778888885e-07
469.972,3.4501177864444456e-07
480.01,3.9649550651111116e-07
489.964,4.4272020337777784e-07
499.993,4.874494165555552e-07
510.018,5.270857810666667e-07
520.037,5.599491229999999e-07
529.972,5.915234448777778e-07
539.982,6.11059564977778e-07
549.986,6.302075434222221e-07
559.985,6.629535918888889e-07
569.979,6.730691438555551e-07
579.967,6.820522080222222e-07
590.029,6.966968631666668e-07
600.006,7.036292811888888e-07
609.977,6.910324774777778e-07
620.021,6.705020686555556e-07
629.981,6.58988026511111e-07
640.013,6.558535559666665e-07
650.039,6.474858341666669e-07
659.98,6.215835211111111e-07
669.994,5.808599471666665e-07
680.001,4.991587913888889e-07
689.983,3.9664236461111085e-07
699.979,2.0084734965555566e-07
709.968,7.525470244111111e-08
720.029,2.378491737888889e-08
730.004,7.928179935777776e-09
739.972,3.4060386889999996e-09
750.011,2.0967077835555543e-09
