Wavelength (nm),Current (A)
350.005,4.126652895666667e-09
360.018,7.094618457222223e-09
370.028,1.0561590950555551e-08
380.034,1.7124435967777773e-08
390.036,3.069695278222223e-08
400.035,4.892406713333332e-08
410.031,7.143422167444442e-08
420.022,9.858379841666665e-08
430.009,1.1822512318888887e-07
439.993,1.4780500887777775e-07
449.972,1.858023738555555e-07
460.026,2.2482515597777779e-07
469.997,2.592756371777778e-07
479.963,2.983393208e-07
490.005,3.3563588697777774e-07
499.962,3.698444032444443e-07
509.993,4.0189901244444436e-07
520.02,4.284430209222224e-07
529.963,4.5388473086666663e-07
539.98,4.714567575999998e-07
549.992,4.870457088000003e-07
559.998,4.964941522666666e-07
570.0,5.226609733777779e-07
579.995,5.30847674511111e-07
589.986,5.408309009111109e-07
599.97,5.492018768333337e-07
610.028,5.441855499000001e-07
620.001,5.285198465666665e-07
629.968,5.186022906777778e-07
640.008,5.171060832111111e-07
649.963,5.130891047555556e-07
659.991,4.946366421333333e-07
670.012,4.6452488739999995e-07
680.026,4.2799145849999995e-07
690.032,4.340682354777778e-07
700.032,4.0763382913333323e-07
710.026,3.5238668863333336e-07
720.012,2.727469562888887e-07
729.991,1.8521497812222228e-07
739.964,1.0778522651555557e-07
750.007,5.232204534222222e-08
