Wavelength (nm),Current (A)
349.99,6.316688817111112e-09
359.996,1.1163590779999999e-08
369.998,1.711217577e-08
379.997,2.7856146585555546e-08
389.992,4.693073011888888e-08
399.984,7.045037793666667e-08
409.971,9.805528833777776e-08
420.035,1.3039056646666667e-07
430.015,1.5288454504444448e-07
439.991,1.8796413633333326e-07
449.963,2.2963507043333326e-07
460.01,2.7294328025555545e-07
469.973,3.0954017775555546e-07
480.012,3.5255681326666663e-07
489.966,3.924229902333331e-07
499.995,4.286245581111112e-07
510.02,4.608809439000002e-07
520.039,4.881121720000003e-07
529.974,5.136817269777775e-07
539.984,5.287706661111112e-07
549.988,5.430321020888886e-07
559.987,5.687442652444444e-07
569.981,5.743140808222224e-07
579.969,5.784430604e-07
590.031,5.876561275999999e-07
600.008,5.913937309111108e-07
609.979,5.779353146999999e-07
620.024,5.56536676588889e-07
629.983,5.438537316222222e-07
640.016,5.377484528111113e-07
649.963,5.256047544777778e-07
659.983,4.962618906999998e-07
669.997,4.482468943666665e-07
680.004,3.806108186222222e-07
689.986,3.7015818487777786e-07
699.982,3.0805606732222223e-07
709.971,2.422149676666667e-07
720.031,1.7798702858888882e-07
730.006,1.2466020275555556e-07
739.974,8.287577960666664e-08
750.014,5.0995251442222235e-08
