Wavelength (nm),Current (A)
349.989,3.0828544523333323e-09
359.994,5.542744446333331e-09
369.997,8.574388410333331e-09
379.995,1.478746432111111e-08
389.991,2.635083596666667e-08
399.982,4.082926834333332e-08
409.97,5.828195354000003e-08
420.034,7.983080533555556e-08
430.014,9.61924070255555e-08
439.989,1.212856689777778e-07
449.961,1.508026518333333e-07
460.008,1.8087743024444445e-07
469.972,2.0766446724444442e-07
480.01,2.3828867275555543e-07
489.964,2.655364584888889e-07
499.993,2.9197551994444443e-07
510.018,3.154438556222222e-07
520.037,3.3444128621111113e-07
529.972,3.5352957380000007e-07
539.982,3.661703610111112e-07
549.986,3.8131279018888874e-07
559.985,3.9921576023333335e-07
569.979,4.076393757555555e-07
579.967,4.147000865666666e-07
590.029,4.2407257027777796e-07
600.006,4.2808640055555566e-07
609.977,4.184919083777776e-07
620.021,4.035202322777777e-07
629.981,3.943882878555554e-07
640.013,3.8922298717777773e-07
650.039,3.8005733224444443e-07
659.98,3.609225423555556e-07
669.994,3.36493591988889e-07
680.001,3.133082201555554e-07
689.983,3.6366436608888877e-07
699.979,3.665426487555556e-07
709.968,3.5792238766666665e-07
720.029,3.3616305107777786e-07
730.004,3.0182028661111105e-07
739.972,2.5621464068888876e-07
750.011,1.9830070098888886e-07
