Wavelength (nm),Current (A)
350.005,2.0985377869999995e-09
360.018,3.2241131622222215e-09
370.028,4.4831122771111115e-09
380.034,6.877315275111113e-09
390.036,1.1738775643333335e-08
400.035,1.8236316642222224e-08
410.031,2.6170939395555566e-08
420.022,3.660604289111112e-08
430.009,4.659420842222222e-08
439.993,6.065906042111112e-08
449.972,7.812989249333337e-08
460.026,9.607142978666662e-08
469.997,1.1229327687777779e-07
479.963,1.3080117816666664e-07
490.005,1.4877874203333337e-07
499.962,1.6568894371111108e-07
509.993,1.8197739068888896e-07
520.02,1.956439845666666e-07
529.963,2.0921196263333323e-07
539.98,2.187619383888889e-07
549.992,2.282927508111111e-07
559.998,2.3570953813333329e-07
570.0,2.51094602411111e-07
579.995,2.5845115655555546e-07
589.986,2.670176285666666e-07
599.97,2.7485397552222215e-07
610.028,2.7575944554444443e-07
620.001,2.713096416888889e-07
629.968,2.695186105333334e-07
640.008,2.71542940111111e-07
649.963,2.714274859222222e-07
659.991,2.6373673574444436e-07
670.012,2.5087538344444455e-07
680.026,2.3767486276666664e-07
690.032,2.5503156733333335e-07
700.032,2.6722504000000005e-07
710.026,2.72145316588889e-07
720.012,2.6856820846666675e-07
729.991,2.563465014777779e-07
739.964,2.362315284e-07
750.007,2.0579146296666672e-07
