Wavelength (nm),Power (W)
349.99,8.769466121700001e-08
359.996,1.0117294923900004e-07
369.998,1.17615678019e-07
379.997,1.4778963639100005e-07
389.992,1.9851214331900003e-07
399.984,2.5433083409000004e-07
409.971,3.1294785561000015e-07
420.035,3.750696738600001e-07
430.015,4.073884688299999e-07
439.991,4.6985132634e-07
449.963,5.441824886999999e-07
460.01,6.1855476392e-07
469.973,6.830716697600004e-07
480.012,7.548893082900003e-07
489.966,8.224145323399999e-07
499.995,8.832744555999999e-07
510.02,9.358000670399997e-07
520.039,9.8334713639e-07
529.974,1.0291883513e-06
539.984,1.0524278038900002e-06
549.988,1.07656382425e-06
559.987,1.1190669957799996e-06
569.981,1.1244448756199998e-06
579.969,1.12419706647e-06
590.031,1.1332081729400001e-06
600.008,1.1280626270699995e-06
609.979,1.098481865859999e-06
620.024,1.0463256902600004e-06
629.983,1.0188744312600001e-06
640.016,9.9742334324e-07
649.963,9.719791978100005e-07
659.983,9.245190718799998e-07
669.997,8.730742382699997e-07
680.004,8.194392810699995e-07
689.986,9.736097484400002e-07
699.982,9.893960379099992e-07
709.971,9.931911077199995e-07
720.031,9.737787320399997e-07
730.006,9.497356634999995e-07
739.974,9.230056536600002e-07
750.014,8.895284303999999e-07
